sr_id,customer_id,product_id,sr_description,sr_open_date,sr_close_date,sr_type,channel,sr_cust_feedback,Feedback type,"Feedback Severity (Low, Medium, High)"
2831,118,3049,Home Gaurd Insurance home insurance Product Support,8/16/2016 0:00,8/16/2016 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
1679,794,3274,Private Car Insurance motor insurance Product Support,12/28/2015 0:00,12/29/2015 0:00,Product Support,Phone Banking,Case can be closed. Service can be a notch higher,,
1650,794,3274,Private Car Insurance motor insurance Enquiry,6/14/2016 0:00,6/15/2016 0:00,Enquiry,Branch,Case can be closed. Service can be a notch higher,,
1290,794,3274,Private Car Insurance motor insurance Complaint,4/14/2015 0:00,4/15/2015 0:00,Complaint,Branch,Case can be closed. Service can be a notch higher,,
1072,86,1516,Assured Home Loan home loan Product Support,3/29/2017 0:00,3/29/2017 0:00,Product Support,Net Banking,satisfied with the customer support ,,
1616,548,4679,Health Security Plan health insurance Complaint,12/18/2016 0:00,12/18/2016 0:00,Complaint,Phone Banking,Fantastic. my service charges waived for an entire year,,
277,548,4679,Health Security Plan health insurance Product Support,11/1/2016 0:00,11/1/2016 0:00,Product Support,Net Banking,satisfied with the customer support ,,
2369,434,3599,Life Easy Health life insurance Complaint,6/29/2016 0:00,6/29/2016 0:00,Complaint,Phone Banking,bank official addressed my complaints to my expectation,,
2119,958,1407,Super Saver Savings Account savings account Complaint,3/22/2016 0:00,3/24/2016 0:00,Complaint,Net Banking,Interest Rates are high compared to other banks. Thinking of switching to another bank.,,
1136,341,1452,Central Govt Scheme educational loan Complaint,6/24/2015 0:00,6/24/2015 0:00,Complaint,Phone Banking,Satisfied. Offered some freebees,,
738,872,2088,Private Car Insurance motor insurance Product Support,7/7/2016 0:00,7/8/2016 0:00,Product Support,Branch,Should have competitive interest rates compared to other bank,,
2592,963,4959,Private Car Insurance motor insurance Product Support,9/16/2016 0:00,9/18/2016 0:00,Product Support,Branch,Horrible service. Bank least bothered about customer,,
1156,771,2388,Regular Fixed Deposit fixed deposit Enquiry,5/28/2017 0:00,5/29/2017 0:00,Enquiry,Net Banking,Case can be closed. Service can be a notch higher,,
597,120,3854,Home Gaurd Insurance home insurance Complaint,3/19/2017 0:00,3/19/2017 0:00,Complaint,Branch,Relationship manager was prompt. Addressed the issue and reverted the service charges,,
1702,197,4258,Health Security Plan health insurance Enquiry,9/5/2015 0:00,9/5/2015 0:00,Enquiry,Net Banking,satisfied with the customer support ,,
16,197,4258,Health Security Plan health insurance Product Support,7/31/2016 0:00,7/31/2016 0:00,Product Support,Net Banking,satisfied with the customer support ,,
1570,648,1850,Private Car Insurance motor insurance Product Support,8/13/2016 0:00,8/13/2016 0:00,Product Support,Net Banking,satisfied with the customer support ,,
1381,771,3697,Regular Fixed Deposit fixed deposit Product Support,5/28/2017 0:00,5/29/2017 0:00,Product Support,Net Banking,Case can be closed. Service can be a notch higher,,
1262,771,3697,Regular Fixed Deposit fixed deposit Enquiry,5/28/2017 0:00,5/29/2017 0:00,Enquiry,Phone Banking,Case can be closed. Service can be a notch higher,,
1247,771,3697,Regular Fixed Deposit fixed deposit Complaint,5/28/2017 0:00,5/29/2017 0:00,Complaint,Phone Banking,Case can be closed. Service can be a notch higher,,
1960,774,3159,Central Govt Scheme educational loan Complaint,7/28/2016 0:00,7/29/2016 0:00,Complaint,Net Banking,Case can be closed. Service can be a notch higher,,
1233,661,2758,Life Easy Health life insurance Product Support,9/19/2016 0:00,9/19/2016 0:00,Product Support,Branch,satisfied with the customer support ,,
2758,996,3367,New Car Loan car loan Enquiry,2/12/2016 0:00,2/14/2016 0:00,Enquiry,Net Banking,Horrible service. Bank least bothered about customer,,
2826,319,4229,Central Govt Scheme educational loan Complaint,9/27/2016 0:00,9/27/2016 0:00,Complaint,Branch,Satisfied. Offered some freebees,,
2883,484,2882,Super Saver Savings Account savings account Product Support,3/31/2016 0:00,3/31/2016 0:00,Product Support,Branch,satisfied with the customer support ,,
2890,113,1074,Central Govt Scheme educational loan Complaint,9/19/2015 0:00,9/19/2015 0:00,Complaint,Net Banking,Relationship manager was prompt. Addressed the issue and reverted the service charges,,
1306,885,2448,Home Gaurd Insurance home insurance Complaint,6/6/2016 0:00,6/7/2016 0:00,Complaint,Net Banking,Should have competitive interest rates compared to other bank,,
1043,778,4722,Regular Fixed Deposit fixed deposit Product Support,10/19/2016 0:00,10/20/2016 0:00,Product Support,Phone Banking,Case can be closed. Service can be a notch higher,,
1182,362,3906,Private Car Insurance motor insurance Complaint,11/13/2016 0:00,11/13/2016 0:00,Complaint,Branch,Satisfied. Offered some freebees,,
413,631,2797,Private Car Insurance motor insurance Product Support,10/5/2016 0:00,10/5/2016 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
2398,544,4301,Private Car Insurance motor insurance Enquiry,12/12/2016 0:00,12/12/2016 0:00,Enquiry,Net Banking,satisfied with the customer support ,,
1011,320,648,Private Car Insurance motor insurance Product Support,4/15/2017 0:00,4/15/2017 0:00,Product Support,Branch,satisfied with the customer support ,,
2756,485,3131,Super Saver Savings Account savings account Product Support,5/5/2016 0:00,5/5/2016 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
1919,485,3131,Super Saver Savings Account savings account Complaint,3/5/2015 0:00,3/5/2015 0:00,Complaint,Phone Banking,Fantastic. my service charges waived for an entire year,,
1576,485,3131,Super Saver Savings Account savings account Complaint,7/6/2015 0:00,7/6/2015 0:00,Complaint,Net Banking,Fantastic. my service charges waived for an entire year,,
883,596,4960,Health Security Plan health insurance Product Support,5/10/2016 0:00,5/10/2016 0:00,Product Support,Net Banking,satisfied with the customer support ,,
574,596,4960,Health Security Plan health insurance Complaint,11/21/2016 0:00,11/21/2016 0:00,Complaint,Net Banking,committed to serving the customers,,
1032,683,3600,Home Gaurd Insurance home insurance Enquiry,1/4/2016 0:00,1/4/2016 0:00,Enquiry,Branch,satisfied with the customer support ,,
617,548,317,Super Saver Savings Account current account Complaint,12/27/2016 0:00,12/27/2016 0:00,Complaint,Phone Banking,Fantastic. my service charges waived for an entire year,,
1449,373,2011,Private Car Insurance motor insurance Complaint,4/28/2015 0:00,4/28/2015 0:00,Complaint,Branch,Satisfied. Offered some freebees,,
2579,927,3204,Emergency Personal Loan Personal Loan Complaint,7/22/2016 0:00,7/24/2016 0:00,Complaint,Phone Banking,Interest Rates are high compared to other banks. Thinking of switching to another bank.,,
1280,927,3204,Emergency Personal Loan Personal Loan Complaint,11/10/2016 0:00,11/12/2016 0:00,Complaint,Phone Banking,Interest Rates are high compared to other banks. Thinking of switching to another bank.,,
1784,840,2406,Super Saver Savings Account savings account Product Support,12/2/2015 0:00,12/3/2015 0:00,Product Support,Phone Banking,Average service. Need quicker resolution to my problem,,
921,952,4551,New Car Loan car loan Complaint,4/28/2016 0:00,4/30/2016 0:00,Complaint,Branch,Interest Rates are high compared to other banks. Thinking of switching to another bank.,,
392,45,4599,Life Easy Health life insurance Enquiry,12/30/2016 0:00,12/30/2016 0:00,Enquiry,Phone Banking,satisfied with the customer support ,,
859,12,2281,Super Saver Savings Account current account Complaint,2/21/2016 0:00,2/21/2016 0:00,Complaint,Net Banking,the complaint was addressed in timely manner to my satisfaction,,
2404,166,3260,Super Saver Savings Account savings account Complaint,3/21/2016 0:00,3/21/2016 0:00,Complaint,Net Banking,quick turnaround in addressing the complaint. Happy with the customer service,,
1556,166,3260,Super Saver Savings Account savings account Product Support,7/8/2016 0:00,7/8/2016 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
2473,60,2723,Super Saver Savings Account savings account Complaint,12/1/2016 0:00,12/1/2016 0:00,Complaint,Net Banking,Good customer experience. Reduced the interest rate to my expectation,,
2456,957,2381,Assured Home Loan home loan Enquiry,8/21/2016 0:00,8/23/2016 0:00,Enquiry,Phone Banking,Interest Rates are high compared to other banks. Thinking of switching to another bank.,,
2504,174,4998,Assured Home Loan home loan Complaint,12/26/2015 0:00,12/26/2015 0:00,Complaint,Phone Banking,quick turnaround in addressing the complaint. Happy with the customer service,,
2485,858,2289,Health Security Plan health insurance Enquiry,10/9/2015 0:00,10/10/2015 0:00,Enquiry,Net Banking,Should have competitive interest rates compared to other bank,,
618,789,37,Regular Fixed Deposit fixed deposit Product Support,6/4/2017 0:00,6/5/2017 0:00,Product Support,Branch,Case can be closed. Service can be a notch higher,,
409,810,905,New Car Loan car loan Complaint,11/19/2015 0:00,11/20/2015 0:00,Complaint,Net Banking,Average service. Need quicker resolution to my problem,,
1445,251,486,Central Govt Scheme educational loan Product Support,8/4/2016 0:00,8/4/2016 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
1468,731,3758,Life Easy Health life insurance Complaint,11/18/2016 0:00,11/19/2016 0:00,Complaint,Net Banking,satisfactory service. Service can be improved,,
2757,199,4996,Assured Home Loan home loan Enquiry,8/5/2015 0:00,8/5/2015 0:00,Enquiry,Branch,satisfied with the customer support ,,
453,734,3130,Private Car Insurance motor insurance Product Support,5/19/2016 0:00,5/20/2016 0:00,Product Support,Branch,satisfactory service. Service can be improved,,
2605,791,3991,Regular Fixed Deposit fixed deposit Product Support,1/12/2017 0:00,1/13/2017 0:00,Product Support,Net Banking,Case can be closed. Service can be a notch higher,,
2035,443,2700,Life Easy Health life insurance Product Support,4/8/2016 0:00,4/8/2016 0:00,Product Support,Net Banking,satisfied with the customer support ,,
1402,419,3883,Home Gaurd Insurance home insurance Product Support,8/13/2016 0:00,8/13/2016 0:00,Product Support,Net Banking,satisfied with the customer support ,,
2636,43,3406,Super Saver Savings Account savings account Enquiry,4/14/2016 0:00,4/14/2016 0:00,Enquiry,Phone Banking,satisfied with the customer support ,,
952,43,3406,Super Saver Savings Account savings account Product Support,1/22/2016 0:00,1/22/2016 0:00,Product Support,Net Banking,satisfied with the customer support ,,
2572,709,1889,Emergency Personal Loan Personal Loan Enquiry,11/3/2016 0:00,11/4/2016 0:00,Enquiry,Net Banking,satisfactory service. Service can be improved,,
2532,822,1222,Health Security Plan health insurance Product Support,11/15/2015 0:00,11/16/2015 0:00,Product Support,Branch,Average service. Need quicker resolution to my problem,,
2884,855,968,New Car Loan car loan Enquiry,3/26/2017 0:00,3/27/2017 0:00,Enquiry,Net Banking,Should have competitive interest rates compared to other bank,,
814,855,968,New Car Loan car loan Product Support,2/7/2016 0:00,2/8/2016 0:00,Product Support,Net Banking,Should have competitive interest rates compared to other bank,,
2983,207,3463,Super Saver Savings Account savings account Enquiry,7/12/2015 0:00,7/12/2015 0:00,Enquiry,Net Banking,satisfied with the customer support ,,
1101,207,3463,Super Saver Savings Account savings account Product Support,11/22/2016 0:00,11/22/2016 0:00,Product Support,Branch,satisfied with the customer support ,,
1161,212,2621,Assured Home Loan home loan Product Support,8/29/2016 0:00,8/29/2016 0:00,Product Support,Branch,satisfied with the customer support ,,
2991,790,2143,Super Saver Savings Account savings account Product Support,11/29/2016 0:00,11/30/2016 0:00,Product Support,Branch,Case can be closed. Service can be a notch higher,,
2628,54,652,Life Easy Health life insurance Product Support,3/3/2017 0:00,3/3/2017 0:00,Product Support,Branch,satisfied with the customer support ,,
2098,54,652,Life Easy Health life insurance Complaint,8/31/2016 0:00,8/31/2016 0:00,Complaint,Net Banking,Good customer experience. Reduced the interest rate to my expectation,,
2696,323,4760,Home Gaurd Insurance home insurance Product Support,3/26/2016 0:00,3/26/2016 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
2250,323,4760,Home Gaurd Insurance home insurance Complaint,6/6/2016 0:00,6/6/2016 0:00,Complaint,Branch,Satisfied. Offered some freebees,,
509,323,4760,Home Gaurd Insurance home insurance Product Support,7/21/2016 0:00,7/21/2016 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
1654,125,803,Super Saver Savings Account savings account Complaint,11/27/2016 0:00,11/27/2016 0:00,Complaint,Net Banking,Relationship manager was prompt. Addressed the issue and reverted the service charges,,
35,588,1425,Health Security Plan health insurance Product Support,11/25/2016 0:00,11/25/2016 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
2496,322,243,Health Security Plan health insurance Complaint,4/3/2017 0:00,4/3/2017 0:00,Complaint,Branch,Satisfied. Offered some freebees,,
1722,322,243,Health Security Plan health insurance Product Support,4/2/2015 0:00,4/2/2015 0:00,Product Support,Branch,satisfied with the customer support ,,
816,186,4155,Pre-Owned Car Loan car loan Product Support,12/22/2016 0:00,12/22/2016 0:00,Product Support,Branch,satisfied with the customer support ,,
1197,323,2466,Health Security Plan health insurance Product Support,11/20/2016 0:00,11/20/2016 0:00,Product Support,Branch,satisfied with the customer support ,,
155,323,2466,Health Security Plan health insurance Complaint,7/16/2015 0:00,7/16/2015 0:00,Complaint,Phone Banking,Satisfied. Offered some freebees,,
80,323,2466,Health Security Plan health insurance Enquiry,8/15/2016 0:00,8/15/2016 0:00,Enquiry,Phone Banking,satisfied with the customer support ,,
2225,106,3947,Super Saver Savings Account savings account Complaint,4/27/2016 0:00,4/27/2016 0:00,Complaint,Phone Banking,Relationship manager was prompt. Addressed the issue and reverted the service charges,,
1006,641,4296,Super Saver Savings Account savings account Product Support,11/27/2015 0:00,11/27/2015 0:00,Product Support,Net Banking,satisfied with the customer support ,,
1871,196,3361,Home Gaurd Insurance home insurance Product Support,3/22/2017 0:00,3/22/2017 0:00,Product Support,Phone Banking,satisfied with the customer support ,,
247,196,3361,Home Gaurd Insurance home insurance Enquiry,4/11/2017 0:00,4/11/2017 0:00,Enquiry,Net Banking,satisfied with the customer support ,,
