product_id,product_name,product_type,product_description,issue_date,valid_till_date,account_status,credit_card_limit,interest_rate,tenure,service_charges,customer_id,fd_principal_amount,loan_collateral_value,loan_amount
2388,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,4/28/2017,1/1/1999,open,0,7.1,36,,771,500000,,
3854,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,3/8/2015,1/1/1999,open,0,0,84,9000,120,0,0,0
4258,Health Security Plan,health insurance,Health Security Plan,3/7/2015,1/1/1999,open,0,0,0,3000,197,0,0,0
1850,Private Car Insurance,motor insurance,Private Car Insurance,3/6/2015,1/1/1999,open,,,,,648,,,
3697,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,4/28/2017,1/1/1999,open,0,7.1,36,,771,500000,,
3159,Central Govt Scheme,educational loan,Central Govt Scheme,3/5/2015,1/1/1999,open,0,10.25,120,,774,0,850000,800000
2758,Life Easy Health,life insurance,Life Easy Health,3/3/2015,1/1/1999,open,0,0,180,12000,661,0,0,0
3367,New Car Loan,car loan,New Car Loan,3/3/2015,1/1/1999,open,0,9.25,72,,996,0,650000,600000
74,Central Govt Scheme,educational loan,Central Govt Scheme,3/3/2015,1/1/1999,open,0,10.25,120,,342,0,850000,800000
4229,Central Govt Scheme,educational loan,Central Govt Scheme,3/2/2015,1/1/1999,open,0,10.25,120,,319,0,850000,800000
2882,Super Saver Savings Account,savings account,Super Saver Savings Account,3/1/2015,1/1/1999,closed,,,,,484,,,
1074,Central Govt Scheme,educational loan,Central Govt Scheme,3/1/2015,1/1/1999,open,0,10.25,120,,113,0,850000,800000
4367,New Car Loan,car loan,New Car Loan,2/28/2015,1/1/1999,open,0,9.25,72,,13,0,650000,600000
2844,Health Security Plan,health insurance,Health Security Plan,2/27/2015,1/1/1999,open,0,0,0,3000,27,0,0,0
2448,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,2/27/2015,1/1/1999,open,0,0,84,9000,885,0,0,0
4722,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,9/19/2016,1/1/1999,open,0,7.1,36,,778,500000,,
3289,Health Security Plan,health insurance,Health Security Plan,2/25/2015,1/1/1999,open,0,0,0,3000,216,0,0,0
3906,Private Car Insurance,motor insurance,Private Car Insurance,2/25/2015,1/1/1999,open,,,,,362,,,
2797,Private Car Insurance,motor insurance,Private Car Insurance,2/24/2015,1/1/1999,open,,,,,631,,,
4301,Private Car Insurance,motor insurance,Private Car Insurance,2/22/2015,1/1/1999,open,,,,,544,,,
3095,Assured Home Loan,home loan,Assured Home Loan,2/19/2015,1/1/1999,open,0,11,180,0,615,0,3500000,3000000
628,Central Govt Scheme,educational loan,Central Govt Scheme,2/18/2015,1/1/1999,open,0,10.25,120,,822,0,850000,800000
1762,Assured Home Loan,home loan,Assured Home Loan,2/17/2015,1/1/1999,open,0,11,180,0,679,0,3500000,3000000
4545,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,2/17/2015,1/1/1999,open,0,0,84,9000,15,0,0,0
2813,Life Easy Health,life insurance,Life Easy Health,2/17/2015,1/1/1999,open,0,0,180,12000,982,0,0,0
648,Private Car Insurance,motor insurance,Private Car Insurance,2/16/2015,1/1/1999,open,,,,,320,,,
3131,Super Saver Savings Account,savings account,Super Saver Savings Account,2/16/2015,1/1/1999,open,,,,,485,,,
2631,Health Security Plan,health insurance,Health Security Plan,2/16/2015,1/1/1999,open,0,0,0,3000,485,0,0,0
4960,Health Security Plan,health insurance,Health Security Plan,2/15/2015,1/1/1999,open,0,0,0,3000,596,0,0,0
3600,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,2/11/2015,1/1/1999,open,0,0,84,9000,683,0,0,0
1482,Assured Home Loan,home loan,Assured Home Loan,2/9/2015,1/1/1999,open,0,11,180,0,596,0,3500000,3000000
317,Supreme Current Account,current account,Supreme Current Account,2/9/2015,1/1/1999,open,,,,,548,,,
2011,Private Car Insurance,motor insurance,Private Car Insurance,2/9/2015,1/1/1999,open,,,,,373,,,
3204,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,2/8/2015,1/1/1999,open,0,17,48,,927,0,600000,500000
4661,Private Car Insurance,motor insurance,Private Car Insurance,2/7/2015,1/1/1999,open,,,,,624,,,
2500,New Car Loan,car loan,New Car Loan,2/7/2015,1/1/1999,open,0,9.25,72,,255,0,650000,600000
4510,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,2/6/2015,1/1/1999,open,0,17,48,,683,0,600000,500000
2406,Super Saver Savings Account,savings account,Super Saver Savings Account,2/6/2015,1/1/1999,open,,,,,840,,,
4551,New Car Loan,car loan,New Car Loan,2/5/2015,1/1/1999,open,0,9.25,72,,952,0,650000,600000
1221,Super Saver Savings Account,savings account,Super Saver Savings Account,2/4/2015,1/1/1999,closed,,,,,11,,,
4962,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,2/3/2015,1/1/1999,open,0,17,48,,386,0,600000,500000
4599,Life Easy Health,life insurance,Life Easy Health,2/2/2015,1/1/1999,open,0,0,180,12000,45,0,0,0
1674,Health Security Plan,health insurance,Health Security Plan,2/2/2015,1/1/1999,open,0,0,0,3000,774,0,0,0
2281,Max Current Account,current account,Max Current Account,2/1/2015,1/1/1999,open,,,,,12,,,
3260,Super Saver Savings Account,savings account,Super Saver Savings Account,2/1/2015,1/1/1999,open,,,,,166,,,
2723,Super Saver Savings Account,savings account,Super Saver Savings Account,2/1/2015,1/1/1999,open,,,,,60,,,
2381,Assured Home Loan,home loan,Assured Home Loan,1/31/2015,1/1/1999,open,0,11,180,0,957,0,3500000,3000000
3144,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,12/3/2016,1/1/1999,open,0,7.1,36,,783,500000,,
1257,Super Saver Savings Account,savings account,Super Saver Savings Account,1/30/2015,1/1/1999,open,,,,,206,,,
4998,Assured Home Loan,home loan,Assured Home Loan,1/30/2015,1/1/1999,open,0,11,180,0,174,0,3500000,3000000
2289,Health Security Plan,health insurance,Health Security Plan,1/30/2015,1/1/1999,open,0,0,0,3000,858,0,0,0
3335,New Car Loan,car loan,New Car Loan,1/29/2015,1/1/1999,open,0,9.25,72,,32,0,650000,600000
2993,New Car Loan,car loan,New Car Loan,1/29/2015,1/1/1999,open,0,9.25,72,,94,0,650000,600000
2124,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,1/29/2015,1/1/1999,open,0,17,48,,131,0,600000,500000
3097,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,3/15/2017,1/1/1999,open,0,7.1,36,,788,500000,,
37,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,5/4/2017,1/1/1999,open,0,7.1,36,,789,500000,,
905,New Car Loan,car loan,New Car Loan,1/26/2015,1/1/1999,open,0,9.25,72,,810,0,650000,600000
486,Central Govt Scheme,educational loan,Central Govt Scheme,1/26/2015,1/1/1999,open,0,10.25,120,,251,0,850000,800000
3585,Central Govt Scheme,educational loan,Central Govt Scheme,1/26/2015,1/1/1999,open,0,10.25,120,,133,0,850000,800000
3758,Life Easy Health,life insurance,Life Easy Health,1/26/2015,1/1/1999,open,0,0,180,12000,731,0,0,0
2661,Private Car Insurance,motor insurance,Private Car Insurance,1/25/2015,1/1/1999,open,,,,,54,,,
4996,Assured Home Loan,home loan,Assured Home Loan,1/25/2015,1/1/1999,open,0,11,180,0,199,0,3500000,3000000
2452,Central Govt Scheme,educational loan,Central Govt Scheme,1/24/2015,1/1/1999,open,0,10.25,120,,725,0,850000,800000
2285,Private Car Insurance,motor insurance,Private Car Insurance,1/23/2015,1/1/1999,open,,,,,716,,,
1363,Private Car Insurance,motor insurance,Private Car Insurance,1/23/2015,1/1/1999,open,,,,,226,,,
3647,Super Saver Savings Account,savings account,Super Saver Savings Account,1/23/2015,1/1/1999,open,,,,,174,,,
3130,Private Car Insurance,motor insurance,Private Car Insurance,1/23/2015,1/1/1999,open,,,,,734,,,
3991,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,12/12/2016,1/1/1999,open,0,7.1,36,,791,500000,,
2652,Life Easy Health,life insurance,Life Easy Health,1/22/2015,1/1/1999,open,0,0,180,12000,968,0,0,0
2700,Life Easy Health,life insurance,Life Easy Health,1/22/2015,1/1/1999,open,0,0,180,12000,443,0,0,0
1626,Max Current Account,current account,Max Current Account,1/21/2015,1/1/1999,open,,,,,298,,,
3883,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,1/21/2015,1/1/1999,open,0,0,84,9000,419,0,0,0
2585,Central Govt Scheme,educational loan,Central Govt Scheme,1/19/2015,1/1/1999,open,0,10.25,120,,686,0,850000,800000
4854,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,1/19/2015,1/1/1999,open,0,0,84,9000,414,0,0,0
3406,Super Saver Savings Account,savings account,Super Saver Savings Account,1/18/2015,1/1/1999,open,,,,,43,,,
1889,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,1/18/2015,1/1/1999,open,0,17,48,,709,0,600000,500000
624,Life Easy Health,life insurance,Life Easy Health,1/18/2015,1/1/1999,open,0,0,180,12000,108,0,0,0
1222,Health Security Plan,health insurance,Health Security Plan,1/18/2015,1/1/1999,open,0,0,0,3000,822,0,0,0
968,New Car Loan,car loan,New Car Loan,1/17/2015,1/1/1999,open,0,9.25,72,,855,0,650000,600000
3111,Pre-Owned Car Loan,car loan,Pre-Owned Car Loan,1/17/2015,1/1/1999,open,0,12.5,36,,58,0,550000,500000
3463,Super Saver Savings Account,savings account,Super Saver Savings Account,1/17/2015,1/1/1999,closed,,,,,207,,,
924,Assured Home Loan,home loan,Assured Home Loan,1/17/2015,1/1/1999,open,0,11,180,0,690,0,3500000,3000000
1487,Life Easy Health,life insurance,Life Easy Health,1/16/2015,1/1/1999,open,0,0,180,12000,641,0,0,0
2621,Assured Home Loan,home loan,Assured Home Loan,1/16/2015,1/1/1999,open,0,11,180,0,212,0,3500000,3000000
3982,Super Saver Savings Account,savings account,Super Saver Savings Account,1/15/2015,1/1/1999,open,,,,,955,,,
3678,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,1/15/2015,1/1/1999,open,0,0,84,9000,541,0,0,0
2417,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,1/15/2015,1/1/1999,open,0,17,48,,106,0,600000,500000
2143,Super Saver Savings Account,savings account,Super Saver Savings Account,1/14/2015,1/1/1999,open,,,,,790,,,
652,Life Easy Health,life insurance,Life Easy Health,1/14/2015,1/1/1999,open,0,0,180,12000,54,0,0,0
2757,Super Saver Savings Account,savings account,Super Saver Savings Account,1/14/2015,1/1/1999,open,,,,,613,,,
4760,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,1/13/2015,1/1/1999,open,0,0,84,9000,323,0,0,0
803,Super Saver Savings Account,savings account,Super Saver Savings Account,1/12/2015,1/1/1999,closed,,,,,125,,,
1425,Health Security Plan,health insurance,Health Security Plan,1/12/2015,1/1/1999,open,0,0,0,3000,588,0,0,0
243,Health Security Plan,health insurance,Health Security Plan,1/12/2015,1/1/1999,open,0,0,0,3000,322,0,0,0
4155,Pre-Owned Car Loan,car loan,Pre-Owned Car Loan,1/12/2015,1/1/1999,open,0,12.5,36,,186,0,550000,500000
4336,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,3/22/2016,1/1/1999,open,0,7.1,36,,795,500000,,
2466,Health Security Plan,health insurance,Health Security Plan,1/10/2015,1/1/1999,open,0,0,0,3000,323,0,0,0
3947,Super Saver Savings Account,savings account,Super Saver Savings Account,1/9/2015,1/1/1999,open,,,,,106,,,
3106,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,1/29/2017,1/1/1999,open,0,7.1,36,,796,500000,,
4296,Super Saver Savings Account,savings account,Super Saver Savings Account,1/9/2015,1/1/1999,open,,,,,641,,,
3361,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,1/9/2015,1/1/1999,open,0,0,84,9000,196,0,0,0
523,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,1/8/2015,1/1/1999,open,0,17,48,,199,0,600000,500000
4001,Life Easy Health,life insurance,Life Easy Health,1/8/2015,1/1/1999,open,0,0,180,12000,324,0,0,0
2665,Pre-Owned Car Loan,car loan,Pre-Owned Car Loan,1/6/2015,1/1/1999,open,0,12.5,36,,456,0,550000,500000
902,Health Security Plan,health insurance,Health Security Plan,1/6/2015,1/1/1999,open,0,0,0,3000,757,0,0,0
3657,Super Saver Facility,fixed deposit,Super Saver Facility,1/2/2015,1/1/1999,open,0,7.1,36,,796,500000,,
4504,Central Govt Scheme,educational loan,Central Govt Scheme,1/5/2015,1/1/1999,open,0,10.25,120,,491,0,850000,800000
2857,Central Govt Scheme,educational loan,Central Govt Scheme,1/5/2015,1/1/1999,open,0,10.25,120,,982,0,850000,800000
1660,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,1/5/2015,1/1/1999,open,0,0,84,9000,54,0,0,0
2909,Super Saver Savings Account,savings account,Super Saver Savings Account,1/4/2015,1/1/1999,closed,,,,,849,,,
3143,Super Saver Savings Account,savings account,Super Saver Savings Account,1/3/2015,1/1/1999,open,,,,,103,,,
2954,Health Security Plan,health insurance,Health Security Plan,1/3/2015,1/1/1999,open,0,0,0,3000,666,0,0,0
4580,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,1/3/2015,1/1/1999,open,0,0,84,9000,518,0,0,0
821,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,10/23/2016,1/1/1999,open,0,7.1,36,,797,500000,,
3052,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,1/1/2015,1/1/1999,open,0,17,48,,519,0,600000,500000
1549,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,1/1/2015,1/1/1999,open,0,0,84,9000,887,0,0,0
388,Super Saver Facility,fixed deposit,Super Saver Facility,3/8/2016,1/1/1999,open,0,7.1,36,,798,500000,,
2210,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,10/6/2016,1/1/1999,open,0,7.1,36,,800,500000,,
2371,Super Saver Savings Account,savings account,Super Saver Savings Account,1/1/2015,1/1/1999,open,,,,,822,,,
104,Pre-Owned Car Loan,car loan,Pre-Owned Car Loan,1/1/2015,1/1/1999,open,0,12.5,36,,241,0,550000,500000
3088,Private Car Insurance,motor insurance,Private Car Insurance,12/31/2014,1/1/1999,open,,,,,154,,,
4253,Health Security Plan,health insurance,Health Security Plan,12/30/2014,1/1/1999,open,0,0,0,3000,843,0,0,0
958,Assured Home Loan,home loan,Assured Home Loan,12/30/2014,1/1/1999,open,0,11,180,0,80,0,3500000,3000000
962,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,12/29/2014,1/1/1999,open,0,17,48,,861,0,600000,500000
509,Life Easy Health,life insurance,Life Easy Health,12/29/2014,1/1/1999,open,0,0,180,12000,699,0,0,0
792,Central Govt Scheme,educational loan,Central Govt Scheme,12/29/2014,1/1/1999,open,0,10.25,120,,979,0,850000,800000
1976,Life Easy Health,life insurance,Life Easy Health,12/29/2014,1/1/1999,open,0,0,180,12000,667,0,0,0
3017,Assured Home Loan,home loan,Assured Home Loan,12/28/2014,1/1/1999,open,0,11,180,0,937,0,3500000,3000000
4592,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,12/28/2014,1/1/1999,open,0,0,84,9000,589,0,0,0
985,Pre-Owned Car Loan,car loan,Pre-Owned Car Loan,12/27/2014,1/1/1999,open,0,12.5,36,,207,0,550000,500000
2928,Life Easy Health,life insurance,Life Easy Health,12/26/2014,1/1/1999,open,0,0,180,12000,579,0,0,0
1078,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,12/26/2014,1/1/1999,open,0,0,84,9000,423,0,0,0
2250,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,5/4/2016,1/1/1999,open,0,7.1,36,,801,500000,,
740,Assured Home Loan,home loan,Assured Home Loan,12/26/2014,1/1/1999,open,0,11,180,0,257,0,3500000,3000000
314,Central Govt Scheme,educational loan,Central Govt Scheme,12/25/2014,1/1/1999,open,0,10.25,120,,953,0,850000,800000
2040,Central Govt Scheme,educational loan,Central Govt Scheme,12/24/2014,1/1/1999,open,0,10.25,120,,286,0,850000,800000
4987,Assured Home Loan,home loan,Assured Home Loan,12/24/2014,1/1/1999,open,0,11,180,0,412,0,3500000,3000000
2128,Supreme Current Account,current account,Supreme Current Account,12/22/2014,1/1/1999,closed,,,,,460,,,
1939,Sweep In Facility,fixed deposit,Sweep In Facility,2/26/2013,1/1/1999,open,0,7.1,36,,804,500000,,
340,Life Easy Health,life insurance,Life Easy Health,12/19/2014,1/1/1999,open,0,0,180,12000,304,0,0,0
858,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,12/17/2016,1/1/1999,open,0,7.1,36,,805,500000,,
4388,Regular Fixed Deposit,fixed deposit,Regular Fixed Deposit,7/14/2016,1/1/1999,open,0,7.1,36,,808,500000,,
537,Central Govt Scheme,educational loan,Central Govt Scheme,12/18/2014,1/1/1999,open,0,10.25,120,,905,0,850000,800000
2853,Super Saver Facility,fixed deposit,Super Saver Facility,9/23/2014,1/1/1999,open,0,7.1,36,,810,500000,,
4404,Health Security Plan,health insurance,Health Security Plan,12/17/2014,1/1/1999,open,0,0,0,3000,947,0,0,0
182,Central Govt Scheme,educational loan,Central Govt Scheme,12/17/2014,1/1/1999,open,0,10.25,120,,309,0,850000,800000
2917,Health Security Plan,health insurance,Health Security Plan,12/17/2014,1/1/1999,open,0,0,0,3000,829,0,0,0
4058,Private Car Insurance,motor insurance,Private Car Insurance,12/16/2014,1/1/1999,open,,,,,235,,,
4169,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,12/15/2014,1/1/1999,open,0,17,48,,239,0,600000,500000
2738,Pre-Owned Car Loan,car loan,Pre-Owned Car Loan,12/15/2014,1/1/1999,open,0,12.5,36,,147,0,550000,500000
2186,Life Easy Health,life insurance,Life Easy Health,12/15/2014,1/1/1999,open,0,0,180,12000,116,0,0,0
4250,Super Saver Facility,fixed deposit,Super Saver Facility,9/10/2014,1/1/1999,open,0,7.1,36,,817,500000,,
372,Super Saver Savings Account,savings account,Super Saver Savings Account,12/14/2014,1/1/1999,open,,,,,999,,,
322,Super Saver Savings Account,savings account,Super Saver Savings Account,12/12/2014,1/1/1999,closed,,,,,172,,,
594,Supreme Current Account,current account,Supreme Current Account,12/11/2014,1/1/1999,closed,,,,,379,,,
4696,Life Easy Health,life insurance,Life Easy Health,12/10/2014,1/1/1999,open,0,0,180,12000,693,0,0,0
1847,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,12/10/2014,1/1/1999,open,0,17,48,,53,0,600000,500000
1747,Pre-Owned Car Loan,car loan,Pre-Owned Car Loan,12/9/2014,1/1/1999,open,0,12.5,36,,309,0,550000,500000
1395,Health Security Plan,health insurance,Health Security Plan,12/8/2014,1/1/1999,open,0,0,0,3000,581,0,0,0
2828,Private Car Insurance,motor insurance,Private Car Insurance,12/8/2014,1/1/1999,open,,,,,927,,,
2202,Health Security Plan,health insurance,Health Security Plan,12/7/2014,1/1/1999,open,0,0,0,3000,172,0,0,0
1497,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,12/7/2014,1/1/1999,open,0,17,48,,412,0,600000,500000
4224,Health Security Plan,health insurance,Health Security Plan,12/6/2014,1/1/1999,open,0,0,0,3000,957,0,0,0
3677,Super Saver Savings Account,savings account,Super Saver Savings Account,12/6/2014,1/1/1999,open,,,,,878,,,
772,Central Govt Scheme,educational loan,Central Govt Scheme,12/5/2014,1/1/1999,open,0,10.25,120,,412,0,850000,800000
1038,Life Easy Health,life insurance,Life Easy Health,12/4/2014,1/1/1999,open,0,0,180,12000,959,0,0,0
3035,Life Easy Health,life insurance,Life Easy Health,12/3/2014,1/1/1999,open,0,0,180,12000,121,0,0,0
478,Super Saver Facility,fixed deposit,Super Saver Facility,1/31/2016,1/1/1999,open,0,7.1,36,,820,500000,,
3981,Emergency Personal Loan,Personal Loan,Emergency Personal Loan,12/1/2014,1/1/1999,open,0,17,48,,998,0,600000,500000
2484,Home Gaurd Insurance,home insurance,Home Gaurd Insurance,12/1/2014,1/1/1999,open,0,0,84,9000,594,0,0,0
3137,Assured Home Loan,home loan,Assured Home Loan,11/30/2014,1/1/1999,open,0,11,180,0,172,0,3500000,3000000
3699,Life Easy Health,life insurance,Life Easy Health,11/30/2014,1/1/1999,open,0,0,180,12000,340,0,0,0
1437,Life Easy Health,life insurance,Life Easy Health,11/28/2014,1/1/1999,open,0,0,180,12000,444,0,0,0
631,Health Security Plan,health insurance,Health Security Plan,11/27/2014,1/1/1999,open,0,0,0,3000,335,0,0,0
1928,Life Easy Health,life insurance,Life Easy Health,11/27/2014,1/1/1999,open,0,0,180,12000,968,0,0,0
3069,Super Saver Savings Account,savings account,Super Saver Savings Account,11/26/2014,1/1/1999,closed,,,,,178,,,
